node_id,level1,leaf_id,layer_id,flow,node_name,layer_name,short_name
708,6,216,2,9.57765e-5,ASV_00809,Park,UK2
708,2,478,4,2.20084e-4,ASV_00809,Fran,IT2
709,3,271,2,2.20017e-4,ASV_00810,Park,UK2
709,4,375,7,1.36586e-4,ASV_00810,Raab,SE1
710,2,441,4,2.60102e-4,ASV_00811,Fran,IT2
711,1,572,1,2.46297e-4,ASV_00812,NUDC,UK1
711,6,223,2,8.80425e-5,ASV_00812,Park,UK2
712,1,288,1,4.32641e-4,ASV_00813,NUDC,UK1
713,1,258,1,4.60426e-4,ASV_00814,NUDC,UK1
713,6,120,2,2.17049e-4,ASV_00814,Park,UK2
713,4,359,7,1.48762e-4,ASV_00814,Raab,SE1
714,1,282,1,4.3638e-4,ASV_00815,NUDC,UK1
714,2,414,4,2.86978e-4,ASV_00815,Fran,IT2
715,1,440,1,3.24111e-4,ASV_00817,NUDC,UK1
715,1,424,3,3.31738e-4,ASV_00817,Bian,IT1
715,2,102,4,7.32914e-4,ASV_00817,Fran,IT2
716,1,484,1,2.97187e-4,ASV_00819,NUDC,UK1
717,1,167,1,6.08017e-4,ASV_00821,NUDC,UK1
717,6,135,2,1.90818e-4,ASV_00821,Park,UK2
717,2,338,4,3.55082e-4,ASV_00821,Fran,IT2
718,1,734,3,1.24618e-4,ASV_00822,Bian,IT1
718,2,495,4,2.1457e-4,ASV_00822,Fran,IT2
719,6,221,2,9.01559e-5,ASV_00825,Park,UK2
719,4,424,7,6.7791e-5,ASV_00825,Raab,SE1
720,5,266,6,8.02264e-5,ASV_00827,Mink,FI1
721,1,470,1,3.05615e-4,ASV_00828,NUDC,UK1
722,3,312,2,1.79434e-4,ASV_00829,Park,UK2
722,2,343,4,3.50082e-4,ASV_00829,Fran,IT2
723,1,476,1,3.02457e-4,ASV_00832,NUDC,UK1
723,6,168,2,1.59923e-4,ASV_00832,Park,UK2
724,6,131,2,1.98934e-4,ASV_00833,Park,UK2
724,4,407,7,1.01795e-4,ASV_00833,Raab,SE1
725,3,313,2,1.78478e-4,ASV_00834,Park,UK2
725,4,451,7,2.75498e-5,ASV_00834,Raab,SE1
726,1,477,3,3.02137e-4,ASV_00835,Bian,IT1
727,3,156,2,3.69092e-4,ASV_00837,Park,UK2
728,1,735,3,1.23722e-4,ASV_00842,Bian,IT1
728,2,350,4,3.45885e-4,ASV_00842,Fran,IT2
729,1,702,1,1.61952e-4,ASV_00843,NUDC,UK1
729,2,362,4,3.35317e-4,ASV_00843,Fran,IT2
729,2,676,5,1.35923e-5,ASV_00843,Gand,IT3
729,4,197,7,2.82821e-4,ASV_00843,Raab,SE1
730,2,518,4,1.78495e-4,ASV_00845,Fran,IT2
731,6,149,2,1.78969e-4,ASV_00848,Park,UK2
731,2,293,4,4.25392e-4,ASV_00848,Fran,IT2
732,1,636,3,2.09853e-4,ASV_00849,Bian,IT1
733,1,740,1,1.12082e-4,ASV_00851,NUDC,UK1
734,1,412,1,3.38118e-4,ASV_00852,NUDC,UK1
734,3,255,2,2.39436e-4,ASV_00852,Park,UK2
735,6,153,2,1.76715e-4,ASV_00854,Park,UK2
735,4,450,7,2.84263e-5,ASV_00854,Raab,SE1
736,3,181,2,3.15895e-4,ASV_00855,Park,UK2
737,3,195,2,3.06247e-4,ASV_00856,Park,UK2
738,4,166,7,3.19368e-4,ASV_00860,Raab,SE1
739,1,452,1,3.16314e-4,ASV_00864,NUDC,UK1
740,6,173,2,1.54288e-4,ASV_00865,Park,UK2
740,2,459,4,2.41299e-4,ASV_00865,Fran,IT2
740,5,183,6,1.97987e-4,ASV_00865,Mink,FI1
740,4,275,7,2.00024e-4,ASV_00865,Raab,SE1
741,5,168,6,2.12329e-4,ASV_00868,Mink,FI1
741,4,245,7,2.29996e-4,ASV_00868,Raab,SE1
742,2,501,4,2.04685e-4,ASV_00869,Fran,IT2
743,2,196,4,5.60075e-4,ASV_00873,Fran,IT2
744,3,253,2,2.42075e-4,ASV_00874,Park,UK2
744,4,262,7,2.19173e-4,ASV_00874,Raab,SE1
745,2,168,4,6.01455e-4,ASV_00875,Fran,IT2
746,3,249,2,2.43537e-4,ASV_00879,Park,UK2
747,1,166,1,6.09211e-4,ASV_00880,NUDC,UK1
747,6,26,2,3.56908e-4,ASV_00880,Park,UK2
747,1,577,3,2.42246e-4,ASV_00880,Bian,IT1
747,2,174,4,5.92108e-4,ASV_00880,Fran,IT2
748,1,430,1,3.29444e-4,ASV_00881,NUDC,UK1
748,3,264,2,2.27272e-4,ASV_00881,Park,UK2
749,5,306,6,3.25492e-6,ASV_00883,Mink,FI1
750,3,183,2,3.15011e-4,ASV_00885,Park,UK2
751,3,231,2,2.64918e-4,ASV_00887,Park,UK2
752,3,316,2,1.74091e-4,ASV_00888,Park,UK2
752,5,126,6,2.41697e-4,ASV_00888,Mink,FI1
752,4,188,7,2.91171e-4,ASV_00888,Raab,SE1
753,1,276,1,4.4145e-4,ASV_00890,NUDC,UK1
753,3,161,2,3.63922e-4,ASV_00890,Park,UK2
753,2,357,4,3.41927e-4,ASV_00890,Fran,IT2
753,5,145,6,2.31246e-4,ASV_00890,Mink,FI1
754,3,259,2,2.32836e-4,ASV_00891,Park,UK2
754,2,323,4,3.78869e-4,ASV_00891,Fran,IT2
754,4,396,7,1.21045e-4,ASV_00891,Raab,SE1
755,3,220,2,2.72881e-4,ASV_00897,Park,UK2
755,4,177,7,3.04759e-4,ASV_00897,Raab,SE1
756,1,651,1,2.01961e-4,ASV_00902,NUDC,UK1
757,3,314,2,1.78215e-4,ASV_00904,Park,UK2
758,2,254,4,4.68674e-4,ASV_00906,Fran,IT2
759,3,250,2,2.4328e-4,ASV_00907,Park,UK2
760,2,402,4,2.9367e-4,ASV_00909,Fran,IT2
761,5,169,6,2.12143e-4,ASV_00910,Mink,FI1
761,4,120,7,3.83373e-4,ASV_00910,Raab,SE1
762,1,575,1,2.45653e-4,ASV_00912,NUDC,UK1
762,6,186,2,1.41351e-4,ASV_00912,Park,UK2
762,2,509,4,1.94602e-4,ASV_00912,Fran,IT2
762,4,168,7,3.17047e-4,ASV_00912,Raab,SE1
763,4,276,7,1.99428e-4,ASV_00913,Raab,SE1
764,4,308,7,1.7897e-4,ASV_00914,Raab,SE1
765,3,330,2,1.5926e-4,ASV_00920,Park,UK2
765,4,217,7,2.60526e-4,ASV_00920,Raab,SE1
766,2,440,4,2.60723e-4,ASV_00924,Fran,IT2
767,3,297,2,1.99236e-4,ASV_00928,Park,UK2
767,4,380,7,1.30956e-4,ASV_00928,Raab,SE1
768,1,380,1,3.54894e-4,ASV_00929,NUDC,UK1
768,2,392,4,3.02888e-4,ASV_00929,Fran,IT2
769,5,274,6,6.9574e-5,ASV_00930,Mink,FI1
769,4,218,7,2.55982e-4,ASV_00930,Raab,SE1
770,3,372,2,6.4286e-5,ASV_00931,Park,UK2
770,1,550,3,2.63367e-4,ASV_00931,Bian,IT1
770,2,75,4,7.85447e-4,ASV_00931,Fran,IT2
771,2,418,4,2.8131e-4,ASV_00935,Fran,IT2
772,3,319,2,1.7038e-4,ASV_00936,Park,UK2
773,4,403,7,1.08268e-4,ASV_00939,Raab,SE1
774,3,288,2,2.05535e-4,ASV_00949,Park,UK2
775,3,289,2,2.05237e-4,ASV_00952,Park,UK2
775,2,500,4,2.09638e-4,ASV_00952,Fran,IT2
776,3,246,2,2.46076e-4,ASV_00957,Park,UK2
777,1,303,1,4.16427e-4,ASV_00958,NUDC,UK1
777,2,398,4,2.95777e-4,ASV_00958,Fran,IT2
778,1,243,1,4.80275e-4,ASV_00959,NUDC,UK1
778,6,46,2,3.20019e-4,ASV_00959,Park,UK2
778,1,706,3,1.5899e-4,ASV_00959,Bian,IT1
778,2,270,4,4.49541e-4,ASV_00959,Fran,IT2
779,3,245,2,2.48201e-4,ASV_00960,Park,UK2
780,5,185,6,1.97482e-4,ASV_00962,Mink,FI1
781,2,513,4,1.92636e-4,ASV_00966,Fran,IT2
781,2,605,5,5.6763e-5,ASV_00966,Gand,IT3
782,3,286,2,2.0931e-4,ASV_00968,Park,UK2
783,5,258,6,9.96433e-5,ASV_00973,Mink,FI1
783,4,309,7,1.77879e-4,ASV_00973,Raab,SE1
784,6,130,2,2.00668e-4,ASV_00976,Park,UK2
784,4,428,7,6.09364e-5,ASV_00976,Raab,SE1
785,3,295,2,2.00461e-4,ASV_00978,Park,UK2
785,4,426,7,6.32508e-5,ASV_00978,Raab,SE1
786,6,170,2,1.59183e-4,ASV_00979,Park,UK2
787,6,194,2,1.33301e-4,ASV_00982,Park,UK2
788,4,325,7,1.67885e-4,ASV_00983,Raab,SE1
789,2,487,4,2.17173e-4,ASV_00984,Fran,IT2
790,1,245,1,4.79585e-4,ASV_00987,NUDC,UK1
790,6,76,2,2.73555e-4,ASV_00987,Park,UK2
790,1,718,3,1.44556e-4,ASV_00987,Bian,IT1
790,2,347,4,3.47524e-4,ASV_00987,Fran,IT2
791,2,380,4,3.15962e-4,ASV_00989,Fran,IT2
792,1,521,1,2.806e-4,ASV_00990,NUDC,UK1
793,3,317,2,1.71392e-4,ASV_00996,Park,UK2
793,4,387,7,1.26215e-4,ASV_00996,Raab,SE1
794,1,782,3,6.5802999999999993e-05,ASV_01003,Bian,IT1
795,4,107,7,4.04566e-4,ASV_01004,Raab,SE1
796,6,203,2,1.17121e-4,ASV_01007,Park,UK2
797,5,184,6,1.97891e-4,ASV_01009,Mink,FI1
797,4,358,7,1.49106e-4,ASV_01009,Raab,SE1
798,4,415,7,7.75364e-5,ASV_01016,Raab,SE1
799,2,433,4,2.69051e-4,ASV_01018,Fran,IT2
800,3,257,2,2.35005e-4,ASV_01022,Park,UK2
800,4,214,7,2.64176e-4,ASV_01022,Raab,SE1
801,2,204,4,5.51138e-4,ASV_01023,Fran,IT2
802,3,188,2,3.10828e-4,ASV_01027,Park,UK2
803,4,425,7,6.5322e-5,ASV_01029,Raab,SE1
804,1,374,1,3.58926e-4,ASV_01031,NUDC,UK1
804,4,439,7,4.86295e-5,ASV_01031,Raab,SE1
805,5,60,6,3.3189e-4,ASV_01032,Mink,FI1
806,4,148,7,3.38718e-4,ASV_01037,Raab,SE1
807,6,227,2,6.84925e-5,ASV_01040,Park,UK2
807,4,96,7,4.28452e-4,ASV_01040,Raab,SE1
808,3,270,2,2.21703e-4,ASV_01044,Park,UK2
809,4,279,7,1.98667e-4,ASV_01046,Raab,SE1
810,1,746,3,9.87634e-5,ASV_01048,Bian,IT1
810,2,603,4,5.70828e-5,ASV_01048,Fran,IT2
810,4,408,7,9.9595e-5,ASV_01048,Raab,SE1
811,5,150,6,2.25512e-4,ASV_01049,Mink,FI1
812,4,260,7,2.20462e-4,ASV_01053,Raab,SE1
813,4,364,7,1.44134e-4,ASV_01054,Raab,SE1
814,3,248,2,2.44482e-4,ASV_01057,Park,UK2
815,3,379,2,2.50047e-5,ASV_01060,Park,UK2
816,1,413,1,3.37653e-4,ASV_01062,NUDC,UK1
816,6,115,2,2.20157e-4,ASV_01062,Park,UK2
817,1,244,1,4.79984e-4,ASV_01065,NUDC,UK1
817,6,44,2,3.26803e-4,ASV_01065,Park,UK2
817,1,640,3,2.07439e-4,ASV_01065,Bian,IT1
817,2,302,4,4.06806e-4,ASV_01065,Fran,IT2
818,1,400,1,3.44557e-4,ASV_01066,NUDC,UK1
819,1,520,1,2.80802e-4,ASV_01071,NUDC,UK1
819,2,401,4,2.94039e-4,ASV_01071,Fran,IT2
820,5,224,6,1.45273e-4,ASV_01074,Mink,FI1
820,4,326,7,1.67851e-4,ASV_01074,Raab,SE1
821,4,393,7,1.22384e-4,ASV_01077,Raab,SE1
822,3,361,2,1.02933e-4,ASV_01078,Park,UK2
823,3,291,2,2.03544e-4,ASV_01085,Park,UK2
824,1,594,1,2.29614e-4,ASV_01087,NUDC,UK1
824,1,780,3,6.66595e-5,ASV_01087,Bian,IT1
824,2,238,4,4.93971e-4,ASV_01087,Fran,IT2
825,1,442,1,3.23305e-4,ASV_01089,NUDC,UK1
826,1,355,1,3.74712e-4,ASV_01090,NUDC,UK1
826,6,219,2,9.07348e-5,ASV_01090,Park,UK2
826,2,523,4,1.70074e-4,ASV_01090,Fran,IT2
826,4,357,7,1.49117e-4,ASV_01090,Raab,SE1
827,2,430,4,2.71226e-4,ASV_01092,Fran,IT2
828,3,267,2,2.25161e-4,ASV_01094,Park,UK2
828,4,254,7,2.23405e-4,ASV_01094,Raab,SE1
829,5,204,6,1.68087e-4,ASV_01099,Mink,FI1
830,1,186,1,5.72807e-4,ASV_01101,NUDC,UK1
830,6,140,2,1.86114e-4,ASV_01101,Park,UK2
830,2,307,4,4.00856e-4,ASV_01101,Fran,IT2
831,4,327,7,1.66789e-4,ASV_01105,Raab,SE1
832,4,201,7,2.80023e-4,ASV_01107,Raab,SE1
833,5,192,6,1.92088e-4,ASV_01111,Mink,FI1
833,4,225,7,2.48255e-4,ASV_01111,Raab,SE1
834,2,373,4,3.27824e-4,ASV_01119,Fran,IT2
835,4,370,7,1.39324e-4,ASV_01123,Raab,SE1
836,2,536,4,1.45157e-4,ASV_01124,Fran,IT2
837,4,389,7,1.23787e-4,ASV_01128,Raab,SE1
838,4,247,7,2.29466e-4,ASV_01131,Raab,SE1
839,4,190,7,2.89632e-4,ASV_01140,Raab,SE1
840,4,355,7,1.50526e-4,ASV_01141,Raab,SE1
841,1,366,1,3.64998e-4,ASV_01150,NUDC,UK1
842,2,481,4,2.19311e-4,ASV_01152,Fran,IT2
842,2,675,5,1.36863e-5,ASV_01152,Gand,IT3
843,2,271,4,4.49078e-4,ASV_01153,Fran,IT2
844,6,172,2,1.54879e-4,ASV_01159,Park,UK2
844,4,292,7,1.89161e-4,ASV_01159,Raab,SE1
845,1,649,3,2.02191e-4,ASV_01164,Bian,IT1
846,3,370,2,7.70138e-5,ASV_01169,Park,UK2
846,4,139,7,3.50947e-4,ASV_01169,Raab,SE1
847,4,369,7,1.39984e-4,ASV_01176,Raab,SE1
848,3,326,2,1.63922e-4,ASV_01178,Park,UK2
848,5,89,6,2.82606e-4,ASV_01178,Mink,FI1
848,4,109,7,3.98483e-4,ASV_01178,Raab,SE1
849,2,480,4,2.19545e-4,ASV_01179,Fran,IT2
850,3,185,2,3.12478e-4,ASV_01181,Park,UK2
851,4,215,7,2.61243e-4,ASV_01182,Raab,SE1
852,3,224,2,2.70042e-4,ASV_01188,Park,UK2
852,5,121,6,2.44042e-4,ASV_01188,Mink,FI1
853,3,376,2,4.35834e-5,ASV_01195,Park,UK2
854,4,384,7,1.27356e-4,ASV_01196,Raab,SE1
855,1,333,1,3.88316e-4,ASV_01204,NUDC,UK1
855,6,105,2,2.31614e-4,ASV_01204,Park,UK2
855,1,620,3,2.16443e-4,ASV_01204,Bian,IT1
855,2,232,4,4.98154e-4,ASV_01204,Fran,IT2
856,4,416,7,7.49358e-5,ASV_01205,Raab,SE1
857,4,248,7,2.2828e-4,ASV_01207,Raab,SE1
858,3,261,2,2.31493e-4,ASV_01208,Park,UK2
858,4,137,7,3.53983e-4,ASV_01208,Raab,SE1
859,4,76,7,5.04137e-4,ASV_01220,Raab,SE1
860,2,394,4,3.00839e-4,ASV_01223,Fran,IT2
861,4,402,7,1.10947e-4,ASV_01230,Raab,SE1
862,3,338,2,1.45817e-4,ASV_01236,Park,UK2
863,5,225,6,1.45196e-4,ASV_01245,Mink,FI1
864,4,289,7,1.90994e-4,ASV_01246,Raab,SE1
865,5,201,6,1.73047e-4,ASV_01247,Mink,FI1
866,2,325,4,3.7719e-4,ASV_01249,Fran,IT2
866,5,255,6,1.04208e-4,ASV_01249,Mink,FI1
867,1,316,1,4.04048e-4,ASV_01250,NUDC,UK1
867,2,250,4,4.71244e-4,ASV_01250,Fran,IT2
868,2,385,4,3.11007e-4,ASV_01253,Fran,IT2
869,5,114,6,2.5376e-4,ASV_01257,Mink,FI1
870,2,301,4,4.06982e-4,ASV_01267,Fran,IT2
871,6,228,2,5.45786e-5,ASV_01268,Park,UK2
872,2,563,4,1.00897e-4,ASV_01276,Fran,IT2
873,1,393,1,3.48156e-4,ASV_01288,NUDC,UK1
873,3,341,2,1.37876e-4,ASV_01288,Park,UK2
873,2,545,4,1.30856e-4,ASV_01288,Fran,IT2
874,4,169,7,3.16046e-4,ASV_01289,Raab,SE1
875,4,310,7,1.77583e-4,ASV_01294,Raab,SE1
876,4,281,7,1.9732e-4,ASV_01312,Raab,SE1
877,1,370,1,3.6148e-4,ASV_01328,NUDC,UK1
877,6,185,2,1.42725e-4,ASV_01328,Park,UK2
877,2,417,4,2.83489e-4,ASV_01328,Fran,IT2
878,2,544,4,1.32355e-4,ASV_01342,Fran,IT2
879,2,503,4,2.01749e-4,ASV_01349,Fran,IT2
880,3,287,2,2.0667e-4,ASV_01353,Park,UK2
881,4,400,7,1.12278e-4,ASV_01363,Raab,SE1
882,1,528,1,2.76012e-4,ASV_01368,NUDC,UK1
882,2,515,4,1.84275e-4,ASV_01368,Fran,IT2
883,4,296,7,1.8784e-4,ASV_01375,Raab,SE1
884,4,421,7,7.21562e-5,ASV_01378,Raab,SE1
885,2,378,4,3.18227e-4,ASV_01385,Fran,IT2
886,4,388,7,1.25225e-4,ASV_01396,Raab,SE1
887,4,423,7,6.90691e-5,ASV_01408,Raab,SE1
888,4,334,7,1.63523e-4,ASV_01416,Raab,SE1
889,1,742,3,1.0885e-4,ASV_01417,Bian,IT1
889,2,395,4,2.97529e-4,ASV_01417,Fran,IT2
890,4,372,7,1.3778e-4,ASV_01421,Raab,SE1
891,2,370,4,3.31968e-4,ASV_01426,Fran,IT2
892,5,147,6,2.30132e-4,ASV_01439,Mink,FI1
893,3,168,2,3.40978e-4,ASV_01446,Park,UK2
894,3,290,2,2.04141e-4,ASV_01458,Park,UK2
894,2,543,4,1.35542e-4,ASV_01458,Fran,IT2
895,2,447,4,2.53911e-4,ASV_01459,Fran,IT2
896,4,422,7,7.06686e-5,ASV_01482,Raab,SE1
897,5,30,6,3.80206e-4,ASV_01483,Mink,FI1
897,4,189,7,2.90752e-4,ASV_01483,Raab,SE1
898,2,291,4,4.27451e-4,ASV_01491,Fran,IT2
899,4,265,7,2.13885e-4,ASV_01495,Raab,SE1
900,3,218,2,2.75074e-4,ASV_01496,Park,UK2
901,3,309,2,1.85934e-4,ASV_01503,Park,UK2
901,2,372,4,3.27867e-4,ASV_01503,Fran,IT2
901,5,188,6,1.96228e-4,ASV_01503,Mink,FI1
902,2,507,4,1.97431e-4,ASV_01508,Fran,IT2
903,2,234,4,4.97471e-4,ASV_01512,Fran,IT2
904,4,362,7,1.46371e-4,ASV_01514,Raab,SE1
905,1,639,3,2.0841e-4,ASV_01522,Bian,IT1
906,1,463,1,3.10654e-4,ASV_01533,NUDC,UK1
907,2,324,4,3.78476e-4,ASV_01541,Fran,IT2
908,1,498,1,2.89699e-4,ASV_01542,NUDC,UK1
909,4,278,7,1.98667e-4,ASV_01549,Raab,SE1
910,3,342,2,1.3092e-4,ASV_01556,Park,UK2
910,4,448,7,3.28477e-5,ASV_01556,Raab,SE1
911,5,240,6,1.30832e-4,ASV_01558,Mink,FI1
911,4,381,7,1.30932e-4,ASV_01558,Raab,SE1
912,3,308,2,1.86565e-4,ASV_01559,Park,UK2
913,3,369,2,8.12387e-5,ASV_01571,Park,UK2
914,2,411,4,2.90476e-4,ASV_01578,Fran,IT2
915,5,242,6,1.29212e-4,ASV_01579,Mink,FI1
916,4,406,7,1.0215e-4,ASV_01581,Raab,SE1
917,3,344,2,1.24347e-4,ASV_01594,Park,UK2
918,5,249,6,1.15969e-4,ASV_01603,Mink,FI1
919,3,203,2,2.98502e-4,ASV_01611,Park,UK2
920,3,304,2,1.94601e-4,ASV_01621,Park,UK2
921,4,244,7,2.3092e-4,ASV_01635,Raab,SE1
922,4,413,7,7.88954e-5,ASV_01684,Raab,SE1
923,4,356,7,1.50319e-4,ASV_01692,Raab,SE1
924,4,432,7,5.60103e-5,ASV_01706,Raab,SE1
925,4,335,7,1.63311e-4,ASV_01780,Raab,SE1
926,3,351,2,1.13452e-4,ASV_01799,Park,UK2
927,2,474,4,2.25143e-4,ASV_01840,Fran,IT2
928,4,270,7,2.08589e-4,ASV_01861,Raab,SE1
929,3,204,2,2.97551e-4,ASV_01881,Park,UK2
930,2,525,4,1.68842e-4,ASV_01941,Fran,IT2
931,3,329,2,1.61633e-4,ASV_01952,Park,UK2
932,4,232,7,2.44443e-4,ASV_01956,Raab,SE1
933,4,285,7,1.93589e-4,ASV_01986,Raab,SE1
934,2,420,4,2.78077e-4,ASV_02020,Fran,IT2
935,4,453,7,2.57877e-5,ASV_02027,Raab,SE1
936,4,313,7,1.75475e-4,ASV_02038,Raab,SE1
937,6,217,2,9.5265e-5,ASV_02040,Park,UK2
938,5,212,6,1.56393e-4,ASV_02092,Mink,FI1
939,4,373,7,1.37741e-4,ASV_02120,Raab,SE1
940,2,422,4,2.76069e-4,ASV_02149,Fran,IT2
941,4,121,7,3.82749e-4,ASV_02163,Raab,SE1
942,3,371,2,6.78891e-5,ASV_02182,Park,UK2
943,4,340,7,1.61476e-4,ASV_02272,Raab,SE1
944,2,535,4,1.46538e-4,ASV_02332,Fran,IT2
945,4,404,7,1.03184e-4,ASV_02358,Raab,SE1
946,4,322,7,1.68719e-4,ASV_02424,Raab,SE1
