"","sp1","sp2","weight","sp1_inc","sp2_inc","obs_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","level","level_name","edge_type"
"268",2,73,0.934,61,57,57,57,1,1,"ASV_00003","ASV_00104","Farm","Mink","not_significant"
"269",2,74,0.918,61,56,56,56,1,1,"ASV_00003","ASV_00105","Farm","Mink","not_significant"
"270",2,75,0.607,61,37,37,37,1,1,"ASV_00003","ASV_00106","Farm","Mink","not_significant"
"271",2,76,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00107","Farm","Mink","not_significant"
"272",2,77,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00112","Farm","Mink","not_significant"
"273",2,78,0.443,61,27,27,27,1,1,"ASV_00003","ASV_00113","Farm","Mink","not_significant"
"274",2,79,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00116","Farm","Mink","not_significant"
"275",2,80,0.525,61,32,32,32,1,1,"ASV_00003","ASV_00121","Farm","Mink","not_significant"
"276",2,81,0.426,61,26,26,26,1,1,"ASV_00003","ASV_00123","Farm","Mink","not_significant"
"277",2,82,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00126","Farm","Mink","not_significant"
"278",2,83,0.934,61,57,57,57,1,1,"ASV_00003","ASV_00128","Farm","Mink","not_significant"
"279",2,84,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00130","Farm","Mink","not_significant"
"280",2,85,0.902,61,55,55,55,1,1,"ASV_00003","ASV_00131","Farm","Mink","not_significant"
"281",2,86,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00133","Farm","Mink","not_significant"
"282",2,87,0.754,61,46,46,46,1,1,"ASV_00003","ASV_00136","Farm","Mink","not_significant"
"283",2,88,0.705,61,43,43,43,1,1,"ASV_00003","ASV_00138","Farm","Mink","not_significant"
"284",2,89,0.41,61,25,25,25,1,1,"ASV_00003","ASV_00144","Farm","Mink","not_significant"
"285",2,90,0.459,61,28,28,28,1,1,"ASV_00003","ASV_00156","Farm","Mink","not_significant"
"286",2,91,0.672,61,41,41,41,1,1,"ASV_00003","ASV_00157","Farm","Mink","not_significant"
"287",2,92,0.508,61,31,31,31,1,1,"ASV_00003","ASV_00158","Farm","Mink","not_significant"
"288",2,93,0.689,61,42,42,42,1,1,"ASV_00003","ASV_00163","Farm","Mink","not_significant"
"289",2,94,0.59,61,36,36,36,1,1,"ASV_00003","ASV_00164","Farm","Mink","not_significant"
"290",2,95,0.656,61,40,40,40,1,1,"ASV_00003","ASV_00171","Farm","Mink","not_significant"
"291",2,96,0.541,61,33,33,33,1,1,"ASV_00003","ASV_00174","Farm","Mink","not_significant"
"292",2,97,0.443,61,27,27,27,1,1,"ASV_00003","ASV_00177","Farm","Mink","not_significant"
"293",2,98,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00181","Farm","Mink","not_significant"
"294",2,99,0.475,61,29,29,29,1,1,"ASV_00003","ASV_00185","Farm","Mink","not_significant"
"295",2,100,0.623,61,38,38,38,1,1,"ASV_00003","ASV_00190","Farm","Mink","not_significant"
"296",2,101,0.869,61,53,53,53,1,1,"ASV_00003","ASV_00197","Farm","Mink","not_significant"
"297",2,102,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00200","Farm","Mink","not_significant"
"298",2,103,0.525,61,32,32,32,1,1,"ASV_00003","ASV_00201","Farm","Mink","not_significant"
"299",2,104,0.557,61,34,34,34,1,1,"ASV_00003","ASV_00204","Farm","Mink","not_significant"
"300",2,105,0.328,61,20,20,20,1,1,"ASV_00003","ASV_00206","Farm","Mink","not_significant"
"301",2,106,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00209","Farm","Mink","not_significant"
"302",2,107,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00210","Farm","Mink","not_significant"
"303",2,108,0.443,61,27,27,27,1,1,"ASV_00003","ASV_00218","Farm","Mink","not_significant"
"304",2,109,0.459,61,28,28,28,1,1,"ASV_00003","ASV_00223","Farm","Mink","not_significant"
"305",2,110,0.803,61,49,49,49,1,1,"ASV_00003","ASV_00224","Farm","Mink","not_significant"
"306",2,111,0.836,61,51,51,51,1,1,"ASV_00003","ASV_00232","Farm","Mink","not_significant"
"307",2,112,0.541,61,33,33,33,1,1,"ASV_00003","ASV_00235","Farm","Mink","not_significant"
"308",2,113,0.492,61,30,30,30,1,1,"ASV_00003","ASV_00240","Farm","Mink","not_significant"
"309",2,114,0.902,61,55,55,55,1,1,"ASV_00003","ASV_00242","Farm","Mink","not_significant"
"310",2,115,0.361,61,22,22,22,1,1,"ASV_00003","ASV_00248","Farm","Mink","not_significant"
"311",2,116,0.902,61,55,55,55,1,1,"ASV_00003","ASV_00249","Farm","Mink","not_significant"
"312",2,117,0.656,61,40,40,40,1,1,"ASV_00003","ASV_00255","Farm","Mink","not_significant"
"313",2,118,0.443,61,27,27,27,1,1,"ASV_00003","ASV_00258","Farm","Mink","not_significant"
"314",2,119,0.41,61,25,25,25,1,1,"ASV_00003","ASV_00260","Farm","Mink","not_significant"
"315",2,120,0.475,61,29,29,29,1,1,"ASV_00003","ASV_00265","Farm","Mink","not_significant"
"316",2,121,0.41,61,25,25,25,1,1,"ASV_00003","ASV_00269","Farm","Mink","not_significant"
"317",2,122,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00270","Farm","Mink","not_significant"
"318",2,123,0.623,61,38,38,38,1,1,"ASV_00003","ASV_00275","Farm","Mink","not_significant"
"319",2,124,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00277","Farm","Mink","not_significant"
"320",2,125,0.459,61,28,28,28,1,1,"ASV_00003","ASV_00281","Farm","Mink","not_significant"
"321",2,126,0.328,61,20,20,20,1,1,"ASV_00003","ASV_00283","Farm","Mink","not_significant"
"322",2,127,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00288","Farm","Mink","not_significant"
"323",2,128,0.656,61,40,40,40,1,1,"ASV_00003","ASV_00290","Farm","Mink","not_significant"
"324",2,129,0.623,61,38,38,38,1,1,"ASV_00003","ASV_00292","Farm","Mink","not_significant"
"325",2,130,0.492,61,30,30,30,1,1,"ASV_00003","ASV_00298","Farm","Mink","not_significant"
"326",2,131,0.508,61,31,31,31,1,1,"ASV_00003","ASV_00309","Farm","Mink","not_significant"
"327",2,132,0.721,61,44,44,44,1,1,"ASV_00003","ASV_00310","Farm","Mink","not_significant"
"328",2,133,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00311","Farm","Mink","not_significant"
"329",2,134,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00318","Farm","Mink","not_significant"
"330",2,135,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00323","Farm","Mink","not_significant"
"331",2,136,0.41,61,25,25,25,1,1,"ASV_00003","ASV_00324","Farm","Mink","not_significant"
"332",2,137,0.41,61,25,25,25,1,1,"ASV_00003","ASV_00329","Farm","Mink","not_significant"
"333",2,138,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00331","Farm","Mink","not_significant"
"334",2,139,0.557,61,34,34,34,1,1,"ASV_00003","ASV_00335","Farm","Mink","not_significant"
"335",2,140,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00338","Farm","Mink","not_significant"
"336",2,141,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00341","Farm","Mink","not_significant"
"337",2,142,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00342","Farm","Mink","not_significant"
"338",2,143,0.525,61,32,32,32,1,1,"ASV_00003","ASV_00351","Farm","Mink","not_significant"
"339",2,144,0.672,61,41,41,41,1,1,"ASV_00003","ASV_00356","Farm","Mink","not_significant"
"340",2,145,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00360","Farm","Mink","not_significant"
"341",2,146,0.328,61,20,20,20,1,1,"ASV_00003","ASV_00365","Farm","Mink","not_significant"
"342",2,147,0.492,61,30,30,30,1,1,"ASV_00003","ASV_00377","Farm","Mink","not_significant"
"343",2,148,0.59,61,36,36,36,1,1,"ASV_00003","ASV_00379","Farm","Mink","not_significant"
"344",2,149,0.459,61,28,28,28,1,1,"ASV_00003","ASV_00387","Farm","Mink","not_significant"
"345",2,150,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00388","Farm","Mink","not_significant"
"346",2,151,0.41,61,25,25,25,1,1,"ASV_00003","ASV_00397","Farm","Mink","not_significant"
"347",2,152,0.541,61,33,33,33,1,1,"ASV_00003","ASV_00406","Farm","Mink","not_significant"
"348",2,153,0.525,61,32,32,32,1,1,"ASV_00003","ASV_00425","Farm","Mink","not_significant"
"349",2,154,0.738,61,45,45,45,1,1,"ASV_00003","ASV_00426","Farm","Mink","not_significant"
"350",2,155,0.492,61,30,30,30,1,1,"ASV_00003","ASV_00435","Farm","Mink","not_significant"
"351",2,156,0.787,61,48,48,48,1,1,"ASV_00003","ASV_00452","Farm","Mink","not_significant"
"352",2,157,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00464","Farm","Mink","not_significant"
"353",2,158,0.525,61,32,32,32,1,1,"ASV_00003","ASV_00474","Farm","Mink","not_significant"
"354",2,159,0.508,61,31,31,31,1,1,"ASV_00003","ASV_00477","Farm","Mink","not_significant"
"355",2,160,0.475,61,29,29,29,1,1,"ASV_00003","ASV_00478","Farm","Mink","not_significant"
"356",2,161,0.59,61,36,36,36,1,1,"ASV_00003","ASV_00481","Farm","Mink","not_significant"
"357",2,162,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00483","Farm","Mink","not_significant"
"358",2,163,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00497","Farm","Mink","not_significant"
"359",2,164,0.328,61,20,20,20,1,1,"ASV_00003","ASV_00499","Farm","Mink","not_significant"
"360",2,165,0.393,61,24,24,24,1,1,"ASV_00003","ASV_00513","Farm","Mink","not_significant"
"361",2,166,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00523","Farm","Mink","not_significant"
"362",2,167,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00538","Farm","Mink","not_significant"
"363",2,168,0.475,61,29,29,29,1,1,"ASV_00003","ASV_00543","Farm","Mink","not_significant"
"364",2,169,0.689,61,42,42,42,1,1,"ASV_00003","ASV_00563","Farm","Mink","not_significant"
"365",2,170,0.557,61,34,34,34,1,1,"ASV_00003","ASV_00570","Farm","Mink","not_significant"
"366",2,171,0.459,61,28,28,28,1,1,"ASV_00003","ASV_00583","Farm","Mink","not_significant"
"367",2,172,0.361,61,22,22,22,1,1,"ASV_00003","ASV_00587","Farm","Mink","not_significant"
"368",2,173,0.508,61,31,31,31,1,1,"ASV_00003","ASV_00601","Farm","Mink","not_significant"
"369",2,174,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00603","Farm","Mink","not_significant"
"370",2,175,0.672,61,41,41,41,1,1,"ASV_00003","ASV_00621","Farm","Mink","not_significant"
"371",2,176,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00626","Farm","Mink","not_significant"
"372",2,177,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00627","Farm","Mink","not_significant"
"373",2,178,0.574,61,35,35,35,1,1,"ASV_00003","ASV_00638","Farm","Mink","not_significant"
"374",2,179,0.443,61,27,27,27,1,1,"ASV_00003","ASV_00640","Farm","Mink","not_significant"
"375",2,180,0.377,61,23,23,23,1,1,"ASV_00003","ASV_00643","Farm","Mink","not_significant"
"376",2,181,0.656,61,40,40,40,1,1,"ASV_00003","ASV_00645","Farm","Mink","not_significant"
"377",2,182,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00656","Farm","Mink","not_significant"
"378",2,183,0.508,61,31,31,31,1,1,"ASV_00003","ASV_00683","Farm","Mink","not_significant"
"379",2,184,0.705,61,43,43,43,1,1,"ASV_00003","ASV_00704","Farm","Mink","not_significant"
"380",2,185,0.475,61,29,29,29,1,1,"ASV_00003","ASV_00727","Farm","Mink","not_significant"
"381",2,186,0.459,61,28,28,28,1,1,"ASV_00003","ASV_00729","Farm","Mink","not_significant"
"382",2,187,0.361,61,22,22,22,1,1,"ASV_00003","ASV_00786","Farm","Mink","not_significant"
"383",2,188,0.672,61,41,41,41,1,1,"ASV_00003","ASV_00805","Farm","Mink","not_significant"
"384",2,189,0.344,61,21,21,21,1,1,"ASV_00003","ASV_00827","Farm","Mink","not_significant"
"385",2,190,0.361,61,22,22,22,1,1,"ASV_00003","ASV_00883","Farm","Mink","not_significant"
"386",2,191,0.541,61,33,33,33,1,1,"ASV_00003","ASV_00888","Farm","Mink","not_significant"
"387",2,192,0.508,61,31,31,31,1,1,"ASV_00003","ASV_00930","Farm","Mink","not_significant"
"388",2,193,0.426,61,26,26,26,1,1,"ASV_00003","ASV_00962","Farm","Mink","not_significant"
"389",2,194,0.311,61,19,19,19,1,1,"ASV_00003","ASV_00973","Farm","Mink","not_significant"
"390",2,195,0.541,61,33,33,33,1,1,"ASV_00003","ASV_01032","Farm","Mink","not_significant"
"391",2,196,0.393,61,24,24,24,1,1,"ASV_00003","ASV_01074","Farm","Mink","not_significant"
"392",2,197,0.41,61,25,25,25,1,1,"ASV_00003","ASV_01111","Farm","Mink","not_significant"
"393",2,198,0.361,61,22,22,22,1,1,"ASV_00003","ASV_01579","Farm","Mink","not_significant"
"394",3,4,1,61,61,61,61,1,1,"ASV_00004","ASV_00005","Farm","Mink","not_significant"
"395",3,5,1,61,61,61,61,1,1,"ASV_00004","ASV_00006","Farm","Mink","not_significant"
"396",3,6,0.902,61,55,55,55,1,1,"ASV_00004","ASV_00007","Farm","Mink","not_significant"
"397",3,7,1,61,61,61,61,1,1,"ASV_00004","ASV_00008","Farm","Mink","not_significant"
"398",3,8,1,61,61,61,61,1,1,"ASV_00004","ASV_00009","Farm","Mink","not_significant"
"399",3,9,1,61,61,61,61,1,1,"ASV_00004","ASV_00010","Farm","Mink","not_significant"
"400",3,10,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00011","Farm","Mink","not_significant"
"401",3,11,0.951,61,58,58,58,1,1,"ASV_00004","ASV_00012","Farm","Mink","not_significant"
"402",3,12,0.705,61,43,43,43,1,1,"ASV_00004","ASV_00013","Farm","Mink","not_significant"
"403",3,13,1,61,61,61,61,1,1,"ASV_00004","ASV_00014","Farm","Mink","not_significant"
"404",3,14,1,61,61,61,61,1,1,"ASV_00004","ASV_00015","Farm","Mink","not_significant"
"405",3,15,0.77,61,47,47,47,1,1,"ASV_00004","ASV_00016","Farm","Mink","not_significant"
"406",3,16,0.951,61,58,58,58,1,1,"ASV_00004","ASV_00018","Farm","Mink","not_significant"
"407",3,17,0.951,61,58,58,58,1,1,"ASV_00004","ASV_00019","Farm","Mink","not_significant"
"408",3,18,0.738,61,45,45,45,1,1,"ASV_00004","ASV_00020","Farm","Mink","not_significant"
"409",3,19,1,61,61,61,61,1,1,"ASV_00004","ASV_00021","Farm","Mink","not_significant"
"410",3,20,1,61,61,61,61,1,1,"ASV_00004","ASV_00022","Farm","Mink","not_significant"
"411",3,21,1,61,61,61,61,1,1,"ASV_00004","ASV_00023","Farm","Mink","not_significant"
"412",3,22,0.918,61,56,56,56,1,1,"ASV_00004","ASV_00024","Farm","Mink","not_significant"
"413",3,23,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00026","Farm","Mink","not_significant"
"414",3,24,0.951,61,58,58,58,1,1,"ASV_00004","ASV_00028","Farm","Mink","not_significant"
"415",3,25,0.869,61,53,53,53,1,1,"ASV_00004","ASV_00029","Farm","Mink","not_significant"
"416",3,26,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00030","Farm","Mink","not_significant"
"417",3,27,0.754,61,46,46,46,1,1,"ASV_00004","ASV_00031","Farm","Mink","not_significant"
"418",3,28,1,61,61,61,61,1,1,"ASV_00004","ASV_00032","Farm","Mink","not_significant"
"419",3,29,1,61,61,61,61,1,1,"ASV_00004","ASV_00033","Farm","Mink","not_significant"
"420",3,30,0.328,61,20,20,20,1,1,"ASV_00004","ASV_00034","Farm","Mink","not_significant"
"421",3,31,0.836,61,51,51,51,1,1,"ASV_00004","ASV_00035","Farm","Mink","not_significant"
"422",3,32,1,61,61,61,61,1,1,"ASV_00004","ASV_00036","Farm","Mink","not_significant"
"423",3,33,0.689,61,42,42,42,1,1,"ASV_00004","ASV_00039","Farm","Mink","not_significant"
"424",3,34,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00040","Farm","Mink","not_significant"
"425",3,35,0.59,61,36,36,36,1,1,"ASV_00004","ASV_00042","Farm","Mink","not_significant"
"426",3,36,0.672,61,41,41,41,1,1,"ASV_00004","ASV_00044","Farm","Mink","not_significant"
"427",3,37,0.459,61,28,28,28,1,1,"ASV_00004","ASV_00045","Farm","Mink","not_significant"
"428",3,38,0.902,61,55,55,55,1,1,"ASV_00004","ASV_00046","Farm","Mink","not_significant"
"429",3,39,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00048","Farm","Mink","not_significant"
"430",3,40,0.951,61,58,58,58,1,1,"ASV_00004","ASV_00050","Farm","Mink","not_significant"
"431",3,41,0.754,61,46,46,46,1,1,"ASV_00004","ASV_00051","Farm","Mink","not_significant"
"432",3,42,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00052","Farm","Mink","not_significant"
"433",3,43,0.508,61,31,31,31,1,1,"ASV_00004","ASV_00054","Farm","Mink","not_significant"
"434",3,44,0.787,61,48,48,48,1,1,"ASV_00004","ASV_00055","Farm","Mink","not_significant"
"435",3,45,1,61,61,61,61,1,1,"ASV_00004","ASV_00056","Farm","Mink","not_significant"
"436",3,46,0.984,61,60,60,60,1,1,"ASV_00004","ASV_00057","Farm","Mink","not_significant"
"437",3,47,0.754,61,46,46,46,1,1,"ASV_00004","ASV_00058","Farm","Mink","not_significant"
"438",3,48,0.951,61,58,58,58,1,1,"ASV_00004","ASV_00059","Farm","Mink","not_significant"
"439",3,49,0.689,61,42,42,42,1,1,"ASV_00004","ASV_00060","Farm","Mink","not_significant"
"440",3,50,0.721,61,44,44,44,1,1,"ASV_00004","ASV_00061","Farm","Mink","not_significant"
"441",3,51,1,61,61,61,61,1,1,"ASV_00004","ASV_00062","Farm","Mink","not_significant"
"442",3,52,0.508,61,31,31,31,1,1,"ASV_00004","ASV_00063","Farm","Mink","not_significant"
"443",3,53,0.377,61,23,23,23,1,1,"ASV_00004","ASV_00064","Farm","Mink","not_significant"
"444",3,54,0.705,61,43,43,43,1,1,"ASV_00004","ASV_00066","Farm","Mink","not_significant"
"445",3,55,1,61,61,61,61,1,1,"ASV_00004","ASV_00067","Farm","Mink","not_significant"
"446",3,56,0.705,61,43,43,43,1,1,"ASV_00004","ASV_00069","Farm","Mink","not_significant"
"447",3,57,0.344,61,21,21,21,1,1,"ASV_00004","ASV_00070","Farm","Mink","not_significant"
"448",3,58,0.459,61,28,28,28,1,1,"ASV_00004","ASV_00071","Farm","Mink","not_significant"
"449",3,59,0.672,61,41,41,41,1,1,"ASV_00004","ASV_00076","Farm","Mink","not_significant"
"450",3,60,0.443,61,27,27,27,1,1,"ASV_00004","ASV_00078","Farm","Mink","not_significant"
"451",3,61,0.361,61,22,22,22,1,1,"ASV_00004","ASV_00080","Farm","Mink","not_significant"
"452",3,62,0.738,61,45,45,45,1,1,"ASV_00004","ASV_00083","Farm","Mink","not_significant"
"453",3,63,0.311,61,19,19,19,1,1,"ASV_00004","ASV_00084","Farm","Mink","not_significant"
"454",3,64,0.623,61,38,38,38,1,1,"ASV_00004","ASV_00085","Farm","Mink","not_significant"
"455",3,65,0.869,61,53,53,53,1,1,"ASV_00004","ASV_00086","Farm","Mink","not_significant"
"456",3,66,0.656,61,40,40,40,1,1,"ASV_00004","ASV_00087","Farm","Mink","not_significant"
"457",3,67,0.82,61,50,50,50,1,1,"ASV_00004","ASV_00090","Farm","Mink","not_significant"
"458",3,68,0.689,61,42,42,42,1,1,"ASV_00004","ASV_00092","Farm","Mink","not_significant"
"459",3,69,0.689,61,42,42,42,1,1,"ASV_00004","ASV_00096","Farm","Mink","not_significant"
"460",3,70,0.311,61,19,19,19,1,1,"ASV_00004","ASV_00099","Farm","Mink","not_significant"
"461",3,71,0.377,61,23,23,23,1,1,"ASV_00004","ASV_00100","Farm","Mink","not_significant"
"462",3,72,0.607,61,37,37,37,1,1,"ASV_00004","ASV_00101","Farm","Mink","not_significant"
"463",3,73,0.934,61,57,57,57,1,1,"ASV_00004","ASV_00104","Farm","Mink","not_significant"
"464",3,74,0.918,61,56,56,56,1,1,"ASV_00004","ASV_00105","Farm","Mink","not_significant"
"465",3,75,0.607,61,37,37,37,1,1,"ASV_00004","ASV_00106","Farm","Mink","not_significant"
"466",3,76,0.311,61,19,19,19,1,1,"ASV_00004","ASV_00107","Farm","Mink","not_significant"
"467",3,77,0.377,61,23,23,23,1,1,"ASV_00004","ASV_00112","Farm","Mink","not_significant"
"468",3,78,0.443,61,27,27,27,1,1,"ASV_00004","ASV_00113","Farm","Mink","not_significant"
"469",3,79,0.393,61,24,24,24,1,1,"ASV_00004","ASV_00116","Farm","Mink","not_significant"
"470",3,80,0.525,61,32,32,32,1,1,"ASV_00004","ASV_00121","Farm","Mink","not_significant"
"471",3,81,0.426,61,26,26,26,1,1,"ASV_00004","ASV_00123","Farm","Mink","not_significant"
"472",3,82,0.393,61,24,24,24,1,1,"ASV_00004","ASV_00126","Farm","Mink","not_significant"
"473",3,83,0.934,61,57,57,57,1,1,"ASV_00004","ASV_00128","Farm","Mink","not_significant"
"474",3,84,0.344,61,21,21,21,1,1,"ASV_00004","ASV_00130","Farm","Mink","not_significant"
"475",3,85,0.902,61,55,55,55,1,1,"ASV_00004","ASV_00131","Farm","Mink","not_significant"
"476",3,86,0.311,61,19,19,19,1,1,"ASV_00004","ASV_00133","Farm","Mink","not_significant"
"477",3,87,0.754,61,46,46,46,1,1,"ASV_00004","ASV_00136","Farm","Mink","not_significant"
"478",3,88,0.705,61,43,43,43,1,1,"ASV_00004","ASV_00138","Farm","Mink","not_significant"
"479",3,89,0.41,61,25,25,25,1,1,"ASV_00004","ASV_00144","Farm","Mink","not_significant"
"480",3,90,0.459,61,28,28,28,1,1,"ASV_00004","ASV_00156","Farm","Mink","not_significant"
"481",3,91,0.672,61,41,41,41,1,1,"ASV_00004","ASV_00157","Farm","Mink","not_significant"
"482",3,92,0.508,61,31,31,31,1,1,"ASV_00004","ASV_00158","Farm","Mink","not_significant"
"483",3,93,0.689,61,42,42,42,1,1,"ASV_00004","ASV_00163","Farm","Mink","not_significant"
"484",3,94,0.59,61,36,36,36,1,1,"ASV_00004","ASV_00164","Farm","Mink","not_significant"
"485",3,95,0.656,61,40,40,40,1,1,"ASV_00004","ASV_00171","Farm","Mink","not_significant"
"486",3,96,0.541,61,33,33,33,1,1,"ASV_00004","ASV_00174","Farm","Mink","not_significant"
"487",3,97,0.443,61,27,27,27,1,1,"ASV_00004","ASV_00177","Farm","Mink","not_significant"
"488",3,98,0.393,61,24,24,24,1,1,"ASV_00004","ASV_00181","Farm","Mink","not_significant"
"489",3,99,0.475,61,29,29,29,1,1,"ASV_00004","ASV_00185","Farm","Mink","not_significant"
"490",3,100,0.623,61,38,38,38,1,1,"ASV_00004","ASV_00190","Farm","Mink","not_significant"
"491",3,101,0.869,61,53,53,53,1,1,"ASV_00004","ASV_00197","Farm","Mink","not_significant"
"492",3,102,0.377,61,23,23,23,1,1,"ASV_00004","ASV_00200","Farm","Mink","not_significant"
"493",3,103,0.525,61,32,32,32,1,1,"ASV_00004","ASV_00201","Farm","Mink","not_significant"
"494",3,104,0.557,61,34,34,34,1,1,"ASV_00004","ASV_00204","Farm","Mink","not_significant"
"495",3,105,0.328,61,20,20,20,1,1,"ASV_00004","ASV_00206","Farm","Mink","not_significant"
"496",3,106,0.311,61,19,19,19,1,1,"ASV_00004","ASV_00209","Farm","Mink","not_significant"
"497",3,107,0.393,61,24,24,24,1,1,"ASV_00004","ASV_00210","Farm","Mink","not_significant"
"498",3,108,0.443,61,27,27,27,1,1,"ASV_00004","ASV_00218","Farm","Mink","not_significant"
"499",3,109,0.459,61,28,28,28,1,1,"ASV_00004","ASV_00223","Farm","Mink","not_significant"
"500",3,110,0.803,61,49,49,49,1,1,"ASV_00004","ASV_00224","Farm","Mink","not_significant"
"501",3,111,0.836,61,51,51,51,1,1,"ASV_00004","ASV_00232","Farm","Mink","not_significant"
"502",3,112,0.541,61,33,33,33,1,1,"ASV_00004","ASV_00235","Farm","Mink","not_significant"
"503",3,113,0.492,61,30,30,30,1,1,"ASV_00004","ASV_00240","Farm","Mink","not_significant"
"504",3,114,0.902,61,55,55,55,1,1,"ASV_00004","ASV_00242","Farm","Mink","not_significant"
"505",3,115,0.361,61,22,22,22,1,1,"ASV_00004","ASV_00248","Farm","Mink","not_significant"
"506",3,116,0.902,61,55,55,55,1,1,"ASV_00004","ASV_00249","Farm","Mink","not_significant"
